Lissandra,6,10,11,0,MIDDLE,EUW1_7888684650
Ezreal,11,10,13,0,BOTTOM,EUW1_7888684650
Poppy,6,6,15,0,UTILITY,EUW1_7888684650
Gragas,5,7,8,1,TOP,EUW1_7888684650
Ambessa,12,5,12,1,JUNGLE,EUW1_7888684650
Viktor,14,7,12,1,MIDDLE,EUW1_7888684650
Qiyana,13,15,9,1,BOTTOM,EUW1_7888684650
Alistar,2,10,25,1,UTILITY,EUW1_7888684650
Qiyana,8,1,7,1,TOP,EUW1_7888604361
Viego,5,2,6,1,JUNGLE,EUW1_7888604361
Zeri,4,5,6,1,MIDDLE,EUW1_7888604361
Syndra,6,3,7,1,BOTTOM,EUW1_7888604361
Nautilus,0,6,9,1,UTILITY,EUW1_7888604361
Riven,1,6,1,0,TOP,EUW1_7888604361
JarvanIV,4,3,9,0,JUNGLE,EUW1_7888604361
Ryze,6,2,5,0,MIDDLE,EUW1_7888604361
Caitlyn,5,7,3,0,BOTTOM,EUW1_7888604361
Elise,1,5,12,0,UTILITY,EUW1_7888604361
Anivia,4,2,4,0,TOP,EUW1_7888564515
LeeSin,5,5,3,0,JUNGLE,EUW1_7888564515
Syndra,1,4,3,0,MIDDLE,EUW1_7888564515
Ashe,5,6,4,0,BOTTOM,EUW1_7888564515
Seraphine,3,4,7,0,UTILITY,EUW1_7888564515
Warwick,4,5,2,1,TOP,EUW1_7888564515
Rengar,10,1,2,1,JUNGLE,EUW1_7888564515
Kassadin,4,3,6,1,MIDDLE,EUW1_7888564515
Viktor,2,5,8,1,BOTTOM,EUW1_7888564515
Rell,1,4,8,1,UTILITY,EUW1_7888564515
Yorick,1,5,8,0,TOP,EUW1_7888514589
JarvanIV,5,13,8,0,JUNGLE,EUW1_7888514589
Syndra,4,10,3,0,MIDDLE,EUW1_7888514589
AurelionSol,0,8,13,0,BOTTOM,EUW1_7888514589
Pyke,10,10,3,0,UTILITY,EUW1_7888514589
Zilean,3,3,16,1,TOP,EUW1_7888514589
Graves,5,4,9,1,JUNGLE,EUW1_7888514589
Fizz,25,2,6,1,MIDDLE,EUW1_7888514589
Qiyana,11,7,9,1,BOTTOM,EUW1_7888514589
Nautilus,2,4,23,1,UTILITY,EUW1_7888514589
KSante,3,9,5,0,TOP,EUW1_7888345714
Evelynn,9,5,5,0,JUNGLE,EUW1_7888345714
Sylas,0,8,4,0,MIDDLE,EUW1_7888345714
Ezreal,6,10,7,0,BOTTOM,EUW1_7888345714
Riven,4,8,5,0,UTILITY,EUW1_7888345714
Qiyana,11,7,8,1,TOP,EUW1_7888345714
Skarner,12,1,15,1,JUNGLE,EUW1_7888345714
Cassiopeia,11,3,10,1,MIDDLE,EUW1_7888345714
Senna,4,6,15,1,BOTTOM,EUW1_7888345714
Alistar,1,5,22,1,UTILITY,EUW1_7888345714
Varus,9,3,8,1,TOP,EUW1_7888306894
LeeSin,10,1,9,1,JUNGLE,EUW1_7888306894
Sylas,3,2,6,1,MIDDLE,EUW1_7888306894
Fiora,7,2,9,1,BOTTOM,EUW1_7888306894
Nautilus,0,6,14,1,UTILITY,EUW1_7888306894
Singed,1,5,2,0,TOP,EUW1_7888306894
Khazix,4,6,3,0,JUNGLE,EUW1_7888306894
Vex,1,4,5,0,MIDDLE,EUW1_7888306894
Syndra,6,5,4,0,BOTTOM,EUW1_7888306894
Taric,2,9,7,0,UTILITY,EUW1_7888306894
Jayce,12,7,6,0,TOP,EUW1_7888261221
Shyvana,7,5,7,0,JUNGLE,EUW1_7888261221
Ryze,3,11,6,0,MIDDLE,EUW1_7888261221
Qiyana,11,8,5,0,BOTTOM,EUW1_7888261221
Braum,1,8,16,0,UTILITY,EUW1_7888261221
Akali,5,8,11,1,TOP,EUW1_7888261221
Naafiri,14,3,5,1,JUNGLE,EUW1_7888261221
Yasuo,4,7,9,1,MIDDLE,EUW1_7888261221
Hwei,15,7,13,1,BOTTOM,EUW1_7888261221
Nautilus,1,9,14,1,UTILITY,EUW1_7888261221
Camille,0,3,1,1,TOP,EUW1_7888235739
Trundle,3,2,3,1,JUNGLE,EUW1_7888235739
Cassiopeia,3,2,3,1,MIDDLE,EUW1_7888235739
Senna,6,1,6,1,BOTTOM,EUW1_7888235739
Zilean,2,1,7,1,UTILITY,EUW1_7888235739
Vayne,3,0,0,0,TOP,EUW1_7888235739
Skarner,4,3,2,0,JUNGLE,EUW1_7888235739
Syndra,1,1,3,0,MIDDLE,EUW1_7888235739
Caitlyn,0,7,3,0,BOTTOM,EUW1_7888235739
Bard,1,3,3,0,UTILITY,EUW1_7888235739
Aurora,1,7,6,0,TOP,EUW1_7888201375
Poppy,4,7,5,0,JUNGLE,EUW1_7888201375
Zed,8,8,4,0,MIDDLE,EUW1_7888201375
Lucian,8,13,3,0,BOTTOM,EUW1_7888201375
Milio,1,6,9,0,UTILITY,EUW1_7888201375
KSante,7,4,10,1,TOP,EUW1_7888201375
Nasus,15,1,7,1,JUNGLE,EUW1_7888201375
Qiyana,14,8,2,1,MIDDLE,EUW1_7888201375
Jinx,3,8,11,1,BOTTOM,EUW1_7888201375
Morgana,2,1,20,1,UTILITY,EUW1_7888201375
Akali,8,11,9,0,TOP,EUW1_7888164101
LeeSin,17,8,19,0,JUNGLE,EUW1_7888164101
TwistedFate,5,10,22,0,MIDDLE,EUW1_7888164101
Draven,14,9,19,0,BOTTOM,EUW1_7888164101
Pyke,15,15,21,0,UTILITY,EUW1_7888164101
Yasuo,15,3,20,1,TOP,EUW1_7888164101
RekSai,10,12,19,1,JUNGLE,EUW1_7888164101
Diana,9,15,14,1,MIDDLE,EUW1_7888164101
Zeri,15,14,17,1,BOTTOM,EUW1_7888164101
Bard,4,15,28,1,UTILITY,EUW1_7888164101
Ambessa,4,12,7,1,TOP,EUW1_7888140999
Zyra,8,12,15,1,JUNGLE,EUW1_7888140999
Tryndamere,14,8,5,1,MIDDLE,EUW1_7888140999
Qiyana,16,11,6,1,BOTTOM,EUW1_7888140999
Pyke,3,15,15,1,UTILITY,EUW1_7888140999
Jayce,9,7,11,0,TOP,EUW1_7888140999
LeeSin,9,9,12,0,JUNGLE,EUW1_7888140999
Kassadin,13,7,13,0,MIDDLE,EUW1_7888140999
Kaisa,12,8,13,0,BOTTOM,EUW1_7888140999
Shaco,15,14,12,0,UTILITY,EUW1_7888140999
Zilean,1,1,12,1,TOP,EUW1_7888123509
MonkeyKing,8,1,10,1,JUNGLE,EUW1_7888123509
AurelionSol,7,2,12,1,MIDDLE,EUW1_7888123509
Yunara,5,6,7,1,BOTTOM,EUW1_7888123509
Janna,4,2,17,1,UTILITY,EUW1_7888123509
Nasus,0,2,2,0,TOP,EUW1_7888123509
Pantheon,4,4,3,0,JUNGLE,EUW1_7888123509
Swain,0,5,4,0,MIDDLE,EUW1_7888123509
Kaisa,7,8,3,0,BOTTOM,EUW1_7888123509
Nautilus,1,6,8,0,UTILITY,EUW1_7888123509
Yone,5,5,1,0,TOP,EUW1_7888105521
Nocturne,3,9,9,0,JUNGLE,EUW1_7888105521
Corki,5,9,2,0,MIDDLE,EUW1_7888105521
Zyra,1,9,4,0,BOTTOM,EUW1_7888105521
Janna,5,4,8,0,UTILITY,EUW1_7888105521
Gnar,0,6,5,1,TOP,EUW1_7888105521
Kayn,17,3,7,1,JUNGLE,EUW1_7888105521
Qiyana,14,4,4,1,MIDDLE,EUW1_7888105521
Ziggs,3,3,12,1,BOTTOM,EUW1_7888105521
Nautilus,2,3,17,1,UTILITY,EUW1_7888105521
Sion,4,4,1,1,TOP,EUW1_7888086681
Quinn,5,0,2,1,JUNGLE,EUW1_7888086681
TwistedFate,2,1,5,1,MIDDLE,EUW1_7888086681
Qiyana,8,1,4,1,BOTTOM,EUW1_7888086681
Alistar,3,1,10,1,UTILITY,EUW1_7888086681
Kled,3,5,1,0,TOP,EUW1_7888086681
Nunu,1,3,2,0,JUNGLE,EUW1_7888086681
Taliyah,1,6,0,0,MIDDLE,EUW1_7888086681
Veigar,0,4,2,0,BOTTOM,EUW1_7888086681
Nami,2,4,0,0,UTILITY,EUW1_7888086681
Sylas,7,5,4,0,TOP,EUW1_7887399271
LeeSin,3,5,5,0,JUNGLE,EUW1_7887399271
TwistedFate,6,4,4,0,MIDDLE,EUW1_7887399271
Senna,2,9,9,0,BOTTOM,EUW1_7887399271
Elise,2,6,9,0,UTILITY,EUW1_7887399271
Qiyana,2,7,8,1,TOP,EUW1_7887399271
Nidalee,7,1,14,1,JUNGLE,EUW1_7887399271
XinZhao,8,4,11,1,MIDDLE,EUW1_7887399271
Jhin,12,2,8,1,BOTTOM,EUW1_7887399271
Leona,0,6,13,1,UTILITY,EUW1_7887399271
KSante,4,6,2,0,TOP,EUW1_7887359082
Diana,8,9,6,0,JUNGLE,EUW1_7887359082
Qiyana,7,10,0,0,MIDDLE,EUW1_7887359082
MissFortune,1,10,4,0,BOTTOM,EUW1_7887359082
Pyke,0,8,7,0,UTILITY,EUW1_7887359082
Nasus,4,5,4,1,TOP,EUW1_7887359082
Shaco,20,4,6,1,JUNGLE,EUW1_7887359082
Hwei,4,4,18,1,MIDDLE,EUW1_7887359082
Kaisa,13,4,6,1,BOTTOM,EUW1_7887359082
Rakan,2,3,24,1,UTILITY,EUW1_7887359082
Garen,14,10,13,0,TOP,EUW1_7887251599
LeeSin,13,9,20,0,JUNGLE,EUW1_7887251599
Syndra,6,7,9,0,MIDDLE,EUW1_7887251599
KogMaw,13,13,10,0,BOTTOM,EUW1_7887251599
Rakan,3,7,31,0,UTILITY,EUW1_7887251599
Camille,15,11,8,1,TOP,EUW1_7887251599
Taliyah,9,7,13,1,JUNGLE,EUW1_7887251599
Qiyana,8,10,16,1,MIDDLE,EUW1_7887251599
Viktor,12,9,13,1,BOTTOM,EUW1_7887251599
Shen,2,12,25,1,UTILITY,EUW1_7887251599
Ambessa,4,6,6,1,TOP,EUW1_7887202196
MonkeyKing,11,2,13,1,JUNGLE,EUW1_7887202196
Vladimir,5,7,5,1,MIDDLE,EUW1_7887202196
Twitch,8,6,7,1,BOTTOM,EUW1_7887202196
Lulu,1,4,19,1,UTILITY,EUW1_7887202196
Shen,6,4,6,0,TOP,EUW1_7887202196
Ekko,6,3,6,0,JUNGLE,EUW1_7887202196
Qiyana,7,5,5,0,MIDDLE,EUW1_7887202196
Tristana,6,9,4,0,BOTTOM,EUW1_7887202196
Nautilus,0,8,10,0,UTILITY,EUW1_7887202196
Malphite,3,6,5,0,TOP,EUW1_7887128384
Diana,8,12,7,0,JUNGLE,EUW1_7887128384
Qiyana,11,5,6,0,MIDDLE,EUW1_7887128384
Yasuo,3,9,9,0,BOTTOM,EUW1_7887128384
Rakan,2,6,17,0,UTILITY,EUW1_7887128384
DrMundo,12,3,8,1,TOP,EUW1_7887128384
MonkeyKing,13,6,10,1,JUNGLE,EUW1_7887128384
Swain,6,6,14,1,MIDDLE,EUW1_7887128384
Ziggs,6,4,12,1,BOTTOM,EUW1_7887128384
Alistar,1,8,21,1,UTILITY,EUW1_7887128384
Qiyana,15,1,7,1,TOP,EUW1_7887081643
Aatrox,9,5,17,1,JUNGLE,EUW1_7887081643
Katarina,8,9,14,1,MIDDLE,EUW1_7887081643
AurelionSol,7,5,9,1,BOTTOM,EUW1_7887081643
Pyke,4,13,6,1,UTILITY,EUW1_7887081643
Volibear,6,7,5,0,TOP,EUW1_7887081643
Graves,10,11,8,0,JUNGLE,EUW1_7887081643
Ryze,5,8,13,0,MIDDLE,EUW1_7887081643
Senna,11,6,8,0,BOTTOM,EUW1_7887081643
Nautilus,1,11,15,0,UTILITY,EUW1_7887081643
Fiora,3,8,1,0,TOP,EUW1_7887037136
Karthus,8,8,12,0,JUNGLE,EUW1_7887037136
Qiyana,6,5,5,0,MIDDLE,EUW1_7887037136
Ezreal,3,7,6,0,BOTTOM,EUW1_7887037136
Zilean,2,7,17,0,UTILITY,EUW1_7887037136
KSante,4,5,1,1,TOP,EUW1_7887037136
Pantheon,9,2,12,1,JUNGLE,EUW1_7887037136
Irelia,11,8,5,1,MIDDLE,EUW1_7887037136
Yunara,10,4,4,1,BOTTOM,EUW1_7887037136
Lulu,1,3,21,1,UTILITY,EUW1_7887037136
Kennen,2,10,5,0,TOP,EUW1_7887006660
FiddleSticks,3,7,10,0,JUNGLE,EUW1_7887006660
Briar,7,9,7,0,MIDDLE,EUW1_7887006660
Kaisa,9,8,4,0,BOTTOM,EUW1_7887006660
Alistar,1,7,6,0,UTILITY,EUW1_7887006660
DrMundo,7,7,8,1,TOP,EUW1_7887006660
Shaco,12,4,13,1,JUNGLE,EUW1_7887006660
Qiyana,12,3,13,1,MIDDLE,EUW1_7887006660
Ahri,3,4,11,1,BOTTOM,EUW1_7887006660
Leona,7,4,16,1,UTILITY,EUW1_7887006660
Jax,7,2,3,1,TOP,EUW1_7886970522
Hecarim,10,3,8,1,JUNGLE,EUW1_7886970522
Taliyah,12,7,9,1,MIDDLE,EUW1_7886970522
Sivir,7,7,17,1,BOTTOM,EUW1_7886970522
Soraka,2,8,27,1,UTILITY,EUW1_7886970522
Kennen,3,7,3,0,TOP,EUW1_7886970522
Kayn,10,8,3,0,JUNGLE,EUW1_7886970522
Ryze,4,8,5,0,MIDDLE,EUW1_7886970522
Ashe,6,5,6,0,BOTTOM,EUW1_7886970522
Rell,4,10,15,0,UTILITY,EUW1_7886970522
Sion,1,7,5,0,TOP,EUW1_7886918015
Belveth,7,8,4,0,JUNGLE,EUW1_7886918015
Cassiopeia,4,6,6,0,MIDDLE,EUW1_7886918015
Samira,2,10,2,0,BOTTOM,EUW1_7886918015
Zoe,7,8,4,0,UTILITY,EUW1_7886918015
Malphite,4,3,8,1,TOP,EUW1_7886918015
Kayn,11,4,8,1,JUNGLE,EUW1_7886918015
TwistedFate,5,6,8,1,MIDDLE,EUW1_7886918015
Mel,16,4,5,1,BOTTOM,EUW1_7886918015
Bard,3,4,14,1,UTILITY,EUW1_7886918015
Yorick,0,0,0,1,TOP,EUW1_7886905991
Gwen,0,0,0,1,JUNGLE,EUW1_7886905991
Qiyana,0,0,0,1,MIDDLE,EUW1_7886905991
Xayah,0,0,0,1,BOTTOM,EUW1_7886905991
Rell,0,0,0,1,UTILITY,EUW1_7886905991
Singed,0,0,0,0,TOP,EUW1_7886905991
RekSai,0,0,0,0,JUNGLE,EUW1_7886905991
Cassiopeia,0,0,0,0,MIDDLE,EUW1_7886905991
Samira,0,0,0,0,BOTTOM,EUW1_7886905991
Nautilus,0,0,0,0,UTILITY,EUW1_7886905991
Malphite,3,6,6,0,TOP,EUW1_7886873366
Udyr,4,6,3,0,JUNGLE,EUW1_7886873366
Irelia,10,5,1,0,MIDDLE,EUW1_7886873366
Syndra,1,8,5,0,BOTTOM,EUW1_7886873366
Bard,4,6,7,0,UTILITY,EUW1_7886873366
Sion,5,5,7,1,TOP,EUW1_7886873366
Nunu,5,4,11,1,JUNGLE,EUW1_7886873366
Azir,6,6,8,1,MIDDLE,EUW1_7886873366
Kaisa,10,4,7,1,BOTTOM,EUW1_7886873366
Nautilus,5,3,17,1,UTILITY,EUW1_7886873366
Varus,14,3,7,1,TOP,EUW1_7886859729
Graves,3,6,4,1,JUNGLE,EUW1_7886859729
Sylas,8,5,4,1,MIDDLE,EUW1_7886859729
Ezreal,3,4,4,1,BOTTOM,EUW1_7886859729
Rell,1,4,20,1,UTILITY,EUW1_7886859729
Qiyana,6,8,4,0,TOP,EUW1_7886859729
Nunu,8,4,11,0,JUNGLE,EUW1_7886859729
Ryze,6,8,7,0,MIDDLE,EUW1_7886859729
Caitlyn,2,5,5,0,BOTTOM,EUW1_7886859729
Karma,0,4,12,0,UTILITY,EUW1_7886859729
Kalista,13,5,9,0,TOP,EUW1_7886832920
Karthus,4,12,17,0,JUNGLE,EUW1_7886832920
Qiyana,6,8,5,0,MIDDLE,EUW1_7886832920
Yunara,13,9,5,0,BOTTOM,EUW1_7886832920
Leona,0,13,15,0,UTILITY,EUW1_7886832920
Gnar,0,10,5,1,TOP,EUW1_7886832920
Nasus,14,6,21,1,JUNGLE,EUW1_7886832920
Viktor,4,7,26,1,MIDDLE,EUW1_7886832920
Jhin,25,4,18,1,BOTTOM,EUW1_7886832920
Nautilus,4,9,32,1,UTILITY,EUW1_7886832920
Malphite,6,6,16,1,TOP,EUW1_7886816997
Viego,25,12,8,1,JUNGLE,EUW1_7886816997
Cassiopeia,13,8,20,1,MIDDLE,EUW1_7886816997
Senna,7,11,30,1,BOTTOM,EUW1_7886816997
Seraphine,7,10,34,1,UTILITY,EUW1_7886816997
Jax,5,11,6,0,TOP,EUW1_7886816997
Sylas,23,8,9,0,JUNGLE,EUW1_7886816997
Qiyana,10,12,11,0,MIDDLE,EUW1_7886816997
TahmKench,6,13,13,0,BOTTOM,EUW1_7886816997
Bard,3,14,24,0,UTILITY,EUW1_7886816997
Anivia,2,11,2,0,TOP,EUW1_7886807181
Graves,5,10,9,0,JUNGLE,EUW1_7886807181
Galio,4,9,9,0,MIDDLE,EUW1_7886807181
Mel,14,6,4,0,BOTTOM,EUW1_7886807181
Seraphine,1,8,16,0,UTILITY,EUW1_7886807181
Cassiopeia,11,4,8,1,TOP,EUW1_7886807181
Hecarim,8,6,10,1,JUNGLE,EUW1_7886807181
Qiyana,20,2,3,1,MIDDLE,EUW1_7886807181
Kaisa,5,8,5,1,BOTTOM,EUW1_7886807181
Rakan,0,6,19,1,UTILITY,EUW1_7886807181
Sion,0,0,4,1,TOP,EUW1_7886800120
Hecarim,13,1,7,1,JUNGLE,EUW1_7886800120
Azir,6,5,7,1,MIDDLE,EUW1_7886800120
Senna,3,3,16,1,BOTTOM,EUW1_7886800120
Zilean,2,2,12,1,UTILITY,EUW1_7886800120
Akali,4,3,1,0,TOP,EUW1_7886800120
Khazix,2,4,0,0,JUNGLE,EUW1_7886800120
Qiyana,1,7,5,0,MIDDLE,EUW1_7886800120
Lucian,2,6,3,0,BOTTOM,EUW1_7886800120
Leblanc,2,4,2,0,UTILITY,EUW1_7886800120
Gnar,3,6,2,1,TOP,EUW1_7886794952
Naafiri,5,3,9,1,JUNGLE,EUW1_7886794952
Yasuo,3,8,5,1,MIDDLE,EUW1_7886794952
Fiora,16,3,4,1,BOTTOM,EUW1_7886794952
Taric,2,8,19,1,UTILITY,EUW1_7886794952
Gangplank,5,3,8,0,TOP,EUW1_7886794952
JarvanIV,2,7,17,0,JUNGLE,EUW1_7886794952
Qiyana,11,8,11,0,MIDDLE,EUW1_7886794952
AurelionSol,9,5,10,0,BOTTOM,EUW1_7886794952
Janna,1,6,19,0,UTILITY,EUW1_7886794952
KSante,9,2,7,1,TOP,EUW1_7886783179
Graves,22,5,2,1,JUNGLE,EUW1_7886783179
Syndra,6,7,9,1,MIDDLE,EUW1_7886783179
Ezreal,2,11,12,1,BOTTOM,EUW1_7886783179
Poppy,2,5,19,1,UTILITY,EUW1_7886783179
Garen,4,11,3,0,TOP,EUW1_7886783179
Nidalee,7,7,13,0,JUNGLE,EUW1_7886783179
Qiyana,9,7,5,0,MIDDLE,EUW1_7886783179
Kalista,8,9,12,0,BOTTOM,EUW1_7886783179
Leona,2,7,15,0,UTILITY,EUW1_7886783179
Jayce,6,3,1,0,TOP,EUW1_7886645767
Evelynn,1,6,0,0,JUNGLE,EUW1_7886645767
Riven,2,8,1,0,MIDDLE,EUW1_7886645767
Ezreal,0,6,1,0,BOTTOM,EUW1_7886645767
Janna,2,2,0,0,UTILITY,EUW1_7886645767
Annie,7,5,1,1,TOP,EUW1_7886645767
Hecarim,4,3,3,1,JUNGLE,EUW1_7886645767
Qiyana,7,1,4,1,MIDDLE,EUW1_7886645767
Viktor,4,2,4,1,BOTTOM,EUW1_7886645767
Bard,3,0,4,1,UTILITY,EUW1_7886645767
Zed,4,3,3,0,TOP,EUW1_7886577423
Zyra,4,6,12,0,JUNGLE,EUW1_7886577423
Qiyana,6,7,11,0,MIDDLE,EUW1_7886577423
Syndra,8,9,3,0,BOTTOM,EUW1_7886577423
Nautilus,1,7,16,0,UTILITY,EUW1_7886577423
Sion,5,2,13,1,TOP,EUW1_7886577423
Ekko,7,4,8,1,JUNGLE,EUW1_7886577423
Irelia,10,12,6,1,MIDDLE,EUW1_7886577423
Ezreal,7,3,11,1,BOTTOM,EUW1_7886577423
Karma,3,2,18,1,UTILITY,EUW1_7886577423
Varus,15,7,6,0,TOP,EUW1_7886450273
Skarner,8,4,26,0,JUNGLE,EUW1_7886450273
Annie,14,11,16,0,MIDDLE,EUW1_7886450273
Lux,11,10,20,0,BOTTOM,EUW1_7886450273
Bard,7,8,22,0,UTILITY,EUW1_7886450273
Volibear,6,13,12,1,TOP,EUW1_7886450273
Diana,8,13,9,1,JUNGLE,EUW1_7886450273
Qiyana,13,11,6,1,MIDDLE,EUW1_7886450273
Ezreal,11,7,8,1,BOTTOM,EUW1_7886450273
Senna,2,11,16,1,UTILITY,EUW1_7886450273
Hwei,7,3,8,1,TOP,EUW1_7886361579
Briar,5,4,7,1,JUNGLE,EUW1_7886361579
Qiyana,15,2,5,1,MIDDLE,EUW1_7886361579
Xayah,3,5,5,1,BOTTOM,EUW1_7886361579
Karma,2,2,16,1,UTILITY,EUW1_7886361579
Malphite,3,4,4,0,TOP,EUW1_7886361579
Diana,0,12,9,0,JUNGLE,EUW1_7886361579
Sivir,2,9,5,0,MIDDLE,EUW1_7886361579
Lucian,10,4,3,0,BOTTOM,EUW1_7886361579
Milio,1,3,13,0,UTILITY,EUW1_7886361579
Leblanc,11,8,2,0,TOP,EUW1_7885995747
Rengar,6,8,3,0,JUNGLE,EUW1_7885995747
Kassadin,6,7,4,0,MIDDLE,EUW1_7885995747
Lucian,3,7,4,0,BOTTOM,EUW1_7885995747
Milio,0,2,14,0,UTILITY,EUW1_7885995747
Yasuo,4,5,9,1,TOP,EUW1_7885995747
Aatrox,13,1,7,1,JUNGLE,EUW1_7885995747
Ryze,11,5,10,1,MIDDLE,EUW1_7885995747
Jhin,3,8,5,1,BOTTOM,EUW1_7885995747
Janna,1,7,14,1,UTILITY,EUW1_7885995747
Aurora,5,1,1,1,TOP,EUW1_7885967470
Jayce,2,0,8,1,JUNGLE,EUW1_7885967470
Ekko,3,1,3,1,MIDDLE,EUW1_7885967470
Jhin,6,0,2,1,BOTTOM,EUW1_7885967470
Rakan,2,2,10,1,UTILITY,EUW1_7885967470
Malphite,1,4,0,0,TOP,EUW1_7885967470
Sylas,1,1,0,0,JUNGLE,EUW1_7885967470
Qiyana,1,4,0,0,MIDDLE,EUW1_7885967470
Brand,1,2,1,0,BOTTOM,EUW1_7885967470
Nautilus,0,7,2,0,UTILITY,EUW1_7885967470
Jax,2,9,6,0,TOP,EUW1_7885922681
Sylas,2,6,10,0,JUNGLE,EUW1_7885922681
Aurora,9,9,7,0,MIDDLE,EUW1_7885922681
Jhin,12,7,7,0,BOTTOM,EUW1_7885922681
Rell,2,5,17,0,UTILITY,EUW1_7885922681
Jayce,15,3,6,1,TOP,EUW1_7885922681
Ekko,7,2,7,1,JUNGLE,EUW1_7885922681
Aatrox,4,6,7,1,MIDDLE,EUW1_7885922681
Kaisa,7,7,6,1,BOTTOM,EUW1_7885922681
Pyke,3,9,11,1,UTILITY,EUW1_7885922681
KSante,4,4,1,0,TOP,EUW1_7885853519
Viego,3,6,4,0,JUNGLE,EUW1_7885853519
Syndra,1,7,0,0,MIDDLE,EUW1_7885853519
Ashe,6,8,3,0,BOTTOM,EUW1_7885853519
Soraka,3,5,7,0,UTILITY,EUW1_7885853519
Illaoi,1,4,4,1,TOP,EUW1_7885853519
Ivern,2,0,13,1,JUNGLE,EUW1_7885853519
Qiyana,13,3,3,1,MIDDLE,EUW1_7885853519
Caitlyn,5,5,7,1,BOTTOM,EUW1_7885853519
Pantheon,9,5,9,1,UTILITY,EUW1_7885853519
Riven,2,10,1,0,TOP,EUW1_7885819043
Nasus,2,5,3,0,JUNGLE,EUW1_7885819043
Qiyana,3,3,1,0,MIDDLE,EUW1_7885819043
Zeri,0,7,0,0,BOTTOM,EUW1_7885819043
Poppy,1,2,3,0,UTILITY,EUW1_7885819043
Irelia,8,3,2,1,TOP,EUW1_7885819043
Elise,6,1,2,1,JUNGLE,EUW1_7885819043
XinZhao,4,4,4,1,MIDDLE,EUW1_7885819043
Kaisa,9,0,1,1,BOTTOM,EUW1_7885819043
Thresh,0,0,10,1,UTILITY,EUW1_7885819043
Varus,4,10,15,1,TOP,EUW1_7885221550
Skarner,5,3,15,1,JUNGLE,EUW1_7885221550
TwistedFate,6,4,16,1,MIDDLE,EUW1_7885221550
Aphelios,16,9,3,1,BOTTOM,EUW1_7885221550
Nautilus,1,13,16,1,UTILITY,EUW1_7885221550
Qiyana,8,10,6,0,TOP,EUW1_7885221550
LeeSin,8,4,11,0,JUNGLE,EUW1_7885221550
Singed,0,7,9,0,MIDDLE,EUW1_7885221550
Draven,16,7,11,0,BOTTOM,EUW1_7885221550
Ekko,7,4,20,0,UTILITY,EUW1_7885221550
Aurora,23,8,10,1,TOP,EUW1_7885142907
Skarner,6,6,17,1,JUNGLE,EUW1_7885142907
TwistedFate,2,7,17,1,MIDDLE,EUW1_7885142907
Fiora,11,10,7,1,BOTTOM,EUW1_7885142907
Senna,4,12,19,1,UTILITY,EUW1_7885142907
Jayce,8,9,10,0,TOP,EUW1_7885142907
Zyra,12,9,15,0,JUNGLE,EUW1_7885142907
Pantheon,11,8,6,0,MIDDLE,EUW1_7885142907
Caitlyn,8,12,9,0,BOTTOM,EUW1_7885142907
Bard,3,9,25,0,UTILITY,EUW1_7885142907
Renekton,4,9,17,1,TOP,EUW1_7885058445
Rengar,17,5,12,1,JUNGLE,EUW1_7885058445
Ahri,11,7,18,1,MIDDLE,EUW1_7885058445
Velkoz,16,3,20,1,BOTTOM,EUW1_7885058445
Ekko,5,6,24,1,UTILITY,EUW1_7885058445
KSante,4,11,11,0,TOP,EUW1_7885058445
Elise,12,9,8,0,JUNGLE,EUW1_7885058445
Qiyana,11,8,6,0,MIDDLE,EUW1_7885058445
Ashe,1,15,10,0,BOTTOM,EUW1_7885058445
Rakan,2,10,16,0,UTILITY,EUW1_7885058445
Renekton,4,15,7,1,TOP,EUW1_7884733263
Graves,15,4,8,1,JUNGLE,EUW1_7884733263
Jax,9,3,8,1,MIDDLE,EUW1_7884733263
Hwei,7,5,13,1,BOTTOM,EUW1_7884733263
Rell,3,3,27,1,UTILITY,EUW1_7884733263
Jayce,11,10,3,0,TOP,EUW1_7884733263
Karthus,3,9,9,0,JUNGLE,EUW1_7884733263
Ryze,8,5,8,0,MIDDLE,EUW1_7884733263
Zeri,7,8,7,0,BOTTOM,EUW1_7884733263
Renata,1,6,14,0,UTILITY,EUW1_7884733263
Malphite,2,2,1,1,TOP,EUW1_7884717819
Khazix,6,0,2,1,JUNGLE,EUW1_7884717819
Viktor,4,3,3,1,MIDDLE,EUW1_7884717819
Ezreal,4,1,3,1,BOTTOM,EUW1_7884717819
Braum,3,0,7,1,UTILITY,EUW1_7884717819
Gragas,1,4,0,0,TOP,EUW1_7884717819
Diana,2,4,0,0,JUNGLE,EUW1_7884717819
Qiyana,2,4,2,0,MIDDLE,EUW1_7884717819
Jhin,0,3,0,0,BOTTOM,EUW1_7884717819
Rell,0,4,3,0,UTILITY,EUW1_7884717819
Jayce,5,7,3,0,TOP,EUW1_7884688361
Rengar,3,3,0,0,JUNGLE,EUW1_7884688361
Ryze,2,5,2,0,MIDDLE,EUW1_7884688361
Jhin,2,6,0,0,BOTTOM,EUW1_7884688361
Nautilus,1,4,5,0,UTILITY,EUW1_7884688361
Irelia,5,6,4,1,TOP,EUW1_7884688361
Diana,5,0,7,1,JUNGLE,EUW1_7884688361
Qiyana,10,4,3,1,MIDDLE,EUW1_7884688361
